UserID,Product,Quantity,Date,Category,Price,Palabra_Clave,ProductID
1261,Limpiador Líquido Aromatizante Poett Suavidad De Algodón X 900 Ml,2,2023-07-12,Limpieza,$1900,Limpiador,245
1343,Esmalte De Uñas Verde Oscuro Visiv X 10 G.,1,2023-11-24,Perfumeria,$3850,Esmalte,246
1227,Chocolate Con Leche Aireado Mixto Cofler X 55 G.,1,2023-02-04,Almacen,$1605,Chocolate,247
1493,Lijadora 280W 1/3 De Hoja Stanley X 1 Un.,2,2023-08-06,Hogar,$130,Lijadora,248
1523,Limpiador Multiuso Ultra Concentrado Multimax Lavanda (Rinde 1 Lt) X 35 Cc.,1,2023-06-03,Limpieza,$1650,Limpiador,249
1295,Termo Legend Decorado 1 Lt. Atom X 1 Un.,3,2023-06-12,Hogar,$1449,Termo,250
1022,Yogur Entero Frutilla Flia. Beaudroit X 160 G.,3,2023-05-16,Frescos,$1150,Yogur,251
1688,Chupetines Frutal Mr.Pops X 625 G.,2,2023-06-03,Almacen,$15150,Chupetines,252
1589,Protector Diario Sin Perfume Todos Los Dias Tanga Carefree X 60 Un.,2,2023-10-25,Perfumeria,$4025,Protector,253
1464,Aromatizante De Ambiente Repuesto Automático Flores Blancas Aromass X 185 G.,3,2023-10-26,Limpieza,$3795,Aromatizante,254
1812,Shampoo Ortiga Concentrado Cabello Secos Capilatis X 420 Cc.,2,2023-05-19,Perfumeria,$2450,Shampoo,255
1508,Queso Criollo Fraccionado Tregar X 1 Kg.,1,2023-03-20,Frescos,$3100,Queso,256
1048,Carne Picada E/V Best X 500 G.,3,2023-10-22,Carniceria,$5940,Carne,257
1755,Paño Multiuso Colores Mortimer X 3 Un.,1,2023-12-27,Limpieza,$1675,Paño,258
1414,Boligrafo Azul Keyroad X 3 Un.,3,2023-08-23,Hogar,$1050,Boligrafo,259
1731,Mermelada De Frutilla Mas Fruta Arcor X 454 G.,3,2023-01-16,Almacen,$1600,Mermelada,260
1232,Discos De Corte Metal Stanley X 1 Un.,3,2023-05-16,Hogar,$5090,Discos,261
1133,"Aceite Mezcla Cocinero X 1,5 Lt.",1,2023-04-22,Almacen,$1800,Aceite,262
1229,Chocolate Con Leche Milka X 20 G.,2,2023-05-15,Almacen,$5500,Chocolate,209
1296,Vinagre De Vino La Anónima X 1 Lt.,3,2023-10-09,Almacen,$2769,Vinagre,263
1658,Yogur Cremix Frutilla Yogurisimo 120G.,1,2023-08-01,Frescos,$1983,Yogur,264
1035,Jabón Liquido Hidrata Y Suaviza Coco Villeneuve X 240 Cc.,1,2023-06-04,Perfumeria,$1800,Jabón,265
1418,Antitranspirante Aerosol Apollo Axe X 152 Cc.,1,2023-08-08,Perfumeria,$2535,Antitranspirante,266
1149,Vino Tinto Cabernet-Merlot Marcus X 750 Cc.,2,2023-06-05,Bebidas,$4700,Vino,267
1992,Formon De Madera 12 Mm. Black+Decker X 1 Un.,2,2023-09-11,Hogar,$1600,Formon,268
1744,Jugo En Polvo Pera Clight X 7 G.,2,2023-04-26,Bebidas,$2400,Jugo,269
1237,Crema Corporal Hidratación Express Normal 5 En 1 Nivea X 400 Un.,2,2023-10-18,Perfumeria,$860,Crema,270
1433,Whisky Double Black Estuche Johnnie Walker X 750 Cc.,3,2023-10-25,Bebidas,$2550,Whisky,271
1158,Adhesivo Sintético Voligoma 30 Cc.,1,2023-01-14,Bazar-Y-Textil,$1050,Adhesivo,272
1333,Fibra Esponja Poderosa Mortimer X 1 Un.,1,2023-09-21,Limpieza,$1650,Fibra,273
1007,"Llave Francesa 6"" Fimaco X 1 Un.",3,2023-08-08,Hogar,$4049,Llave,274
1131,Vino Blanco Dulce Natural La Poderosa X 750 Cc.,1,2023-08-10,Bebidas,$1150,Vino,275
1827,Arroz Grano Largo Fino 00000 Apostoles X 500 G.,3,2023-04-15,Almacen,$2400,Arroz,242
1596,Repuesto Cuadriculado Rivadavia X 192 Un.,3,2023-01-28,Hogar,$15699,Repuesto,276
1978,"Agua Mineral S/Gas Orizon X 1,5 Lt.",1,2023-10-20,Bebidas,$3250,Agua,277
1537,Queso Gruyerito Trozado Est. Artesanal X 1 Kg.,3,2023-11-27,Frescos,$1702,Queso,278
1700,Taladro 18V 10 Mm. Con Percutor 8B Lusqtoff X 1 Un.,2,2023-09-04,Hogar,$180150,Taladro,279
1126,Dulce De Frutos Del Bosque Patagonia Berries X 350 G.,1,2023-07-04,Almacen,$10700,Dulce,280
1145,Aromatizador Textil Cherry Aromass Air X 250 Cc.,1,2023-02-20,Limpieza,$3055,Aromatizador,281
1105,Oblea Hamleton Hamlet X 28 G.,2,2023-12-20,Almacen,$579,Oblea,282
1379,Escobillón S/Cabo Pvc Italia Salzano X 1 Un.,1,2023-03-14,Limpieza,$3609,Escobillón,283
1592,Shampoo Oil Repair Recarga Nutritiva Fructis X 650 Cc.,3,2023-12-17,Perfumeria,$3650,Shampoo,284
1989,Shampoo Coal Complete Scalp Care Head Shoulders X 180 Cc.,3,2023-01-25,Perfumeria,$4275,Shampoo,285
1590,Guante Extra Sensación Mediano Vileda X 1 Un.,2,2023-11-10,Limpieza,$4425,Guante,286
1549,Desodorante Aerosol Crandall X 150 Cc.,1,2023-01-25,Perfumeria,$4800,Desodorante,287
1887,Cuadrados Cross Sabor Original Saladix X 135 G.,3,2023-01-16,Almacen,$2150,Cuadrados,288
1749,Crema Corporal Bio Hidratación Hinds X 350 Cc.,3,2023-10-23,Perfumeria,$3900,Crema,289
1866,"Chocolate Semi Amargo Kitkat Dark 4 Fingers X 41,5 G.",3,2023-11-26,Almacen,$1709,Chocolate,290
1892,Queso Brie Au Bleu Ile De France X 125 G.,1,2023-02-05,Frescos,$11050,Queso,291
1428,Chicles Top Line Clean Mint X 24 G.,3,2023-02-21,Almacen,$4160,Chicles,292
1969,Cebolla Picada X 260 G.,1,2023-06-05,Frutas-Y-Verduras,$999,Cebolla,293
1654,Vino Tinto Resero X 1 Lt.,1,2023-05-06,Bebidas,$2150,Vino,294
1271,Vino Espumante Extra Brut Bianchi X 750 Cc.,2,2023-07-21,Bebidas,$20,Vino,295
1062,Pan De Viena Para Hamburguesas Mimago X 240 G.,1,2023-11-10,Frescos,$2950,Pan,296
1032,Yerba Mate Con Palo Amanda Premium X 500 G.,3,2023-08-12,Almacen,$1550,Yerba,297
1980,Mostaza Original Doy Pack Savora X 250 G.,2,2023-09-26,Almacen,$1275,Mostaza,298
1734,Yerba Mate En Saquitos Unión X 50 Un.,3,2023-03-08,Almacen,$1490,Yerba,299
1299,Whisky Johnnie Walker Black Label X 750 Cc.,1,2023-04-26,Bebidas,$2100,Whisky,300
1136,Desodorante Aerosol Spirit Kevin X 250 Cc.,1,2023-11-22,Perfumeria,$890,Desodorante,301
1517,Chocolate Con Leche Y Maní Tokke X 500 G.,2,2023-08-02,Almacen,$9250,Chocolate,302
1521,Yerba Mate Con Palo Suave Nobleza Gaucha X 1 Kg.,1,2023-08-09,Almacen,$730,Yerba,303
1434,Aromatizante De Ambiente Aerosol Mañana De Campo Glade X 380 Cc.,2,2023-01-05,Limpieza,$3075,Aromatizante,304
1296,Adobo Para Pizza Celusal X 25 G.,3,2023-05-21,Almacen,$1300,Adobo,305
1238,Chocolate Intense Cadbury X 25 G.,2,2023-02-05,Almacen,$7700,Chocolate,306
1455,Queso Crema Alioli La Paulina X 250 G.,2,2023-10-01,Frescos,$5350,Queso,307
1273,Vermouth Martini Rosso X 1 Lt.,3,2023-01-27,Bebidas,$3850,Vermouth,308
1019,Papas Horneables Estilo Artesanal Mc Cain X 700 G.,1,2023-03-09,Congelados,$1997,Papas,309
1167,Fusiles La Anónima X 500 G.,2,2023-05-08,Frescos,$2650,Fusiles,310
1357,Kit Tintura Nutrisse Clasico Tono 70 Almendra,2,2023-11-24,Perfumeria,$3835,Kit,311
1320,Jugo Naranja Del Valle X 1 Lt.,1,2023-08-07,Bebidas,$12950,Jugo,312
1834,Roller Borrable Azul Faber Castell X 1 Un.,3,2023-08-07,Hogar,$5750,Roller,313
1662,Yerba Mate Mañanita Bajo Polvo 4Flex 1 Kg.,3,2023-11-28,Desayuno-Y-Merienda,$2890,Yerba,314
1607,Crema Para Peinar Kera-Liso Mq Elvive X 250 Cc.,3,2023-01-11,Perfumeria,$15650,Crema,315
1160,Adhesivo Sintético Chico Voligoma 2 Unidades X 30 Cc.,2,2023-09-01,Hogar,$1249,Adhesivo,316
1609,Madalenas Con Chips Chocolate Valente X 180 G.,3,2023-01-04,Almacen,$2100,Madalenas,317
1291,Grasa Vacuna Esani X 500 G.,2,2023-12-28,Frescos,$1180,Grasa,318
1866,Pizza De Mozzarella Sin Tacc Keila X 310 G.,2,2023-05-02,Almacen,$1476,Pizza,319
1505,Limpiador Liquido Multisuperficies Gatillo Lysoform X 500 Cc.,3,2023-02-07,Limpieza,$40,Limpiador,320
1332,Hisopos Caja Q Soft X 75 Un.,1,2023-04-27,Perfumeria,$1900,Hisopos,321
1082,Palitos De Arroz Sabor Queso Dos Hermanos X 80 G.,3,2023-04-03,Almacen,$2465,Palitos,322
1503,Shampoo Crema Nutrición Suave X 930 Cc.,3,2023-01-27,Perfumeria,$2350,Shampoo,323
1794,Bolígrafo 100 Paper Mate X 8 Un.,3,2023-06-15,Hogar,$4150,Bolígrafo,324
1463,Fideos Mostachol 3 Vegetales Matarazzo X 500 G.,2,2023-07-19,Almacen,$1600,Fideos,325
1428,Bocaditos De Pollo Rebozados Lucchetti X 400 G.,2,2023-08-24,Congelados,$2700,Bocaditos,326
1838,"Alicate Corte Oblicuo 6"" Silver Shadow X 1 Un.",1,2023-08-05,Hogar,$20745,Alicate,327
1727,Esponja De Acero Inoxidable Go La Gauchita X 50 G.,2,2023-04-20,Limpieza,$2700,Esponja,328
1733,Pastillas De Goma Frutillas Acidas Mogul X 500 G.,2,2023-11-09,Almacen,$6765,Pastillas,329
1599,Aromatizante De Ambiente Full Aire De Montaña Lysoform X 1 Un.,3,2023-03-13,Limpieza,$24050,Aromatizante,330
1603,Trapo Piso Microfibra Premium 48 Cm X 60 Cm Mr. Trapo X 1 Un.,3,2023-07-27,Limpieza,$1650,Trapo,331
1649,Acondicionador Reconstruccion Completa Dove X 200 Cc.,3,2023-06-19,Perfumeria,$9100,Acondicionador,332
1088,Suavizante Original Doy Pack Comfort X 3 Lt.,3,2023-05-19,Limpieza,$3569,Suavizante,333
1005,Toalla Higiénica Nocturna Con Alas Suave Nosotras X 8 Un.,2,2023-04-22,Perfumeria,$4300,Toalla,334
1590,Dulce De Leche Colonial La Serenísima X 250 G.,1,2023-04-09,Frescos,$2680,Dulce,335
1230,Aromatizante Ambiente Aerosol Diva Aromass Air X 185 G.,3,2023-10-20,Limpieza,$7950,Aromatizante,336
1760,Insecticida Aerosol Mmm Fuyi X 360 Cc.,2,2023-04-19,Limpieza,$3960,Insecticida,337
1678,Langostinos Pelados Crudos Ocean Blue X 500 Gr.,3,2023-03-19,Congelados,$3800,Langostinos,338
1088,Mermelada Con Azúcar Frutilla Cuarto Creciente X 400 G.,3,2023-08-18,Almacen,$1687,Mermelada,339
1301,Esmalte De Uñas Verde Oscuro Visiv X 10 G.,3,2023-08-22,Perfumeria,$3850,Esmalte,246
1831,Shampoo Purificación + Jengibre Dove X 300 Cc.,3,2023-08-05,Perfumeria,$6900,Shampoo,340
1631,Cuaderno Universitario Tapa Forrada Boca Big Pocket X 1 Un.,1,2023-10-17,Hogar,$10450,Cuaderno,341
1609,Bebida Alcohólica Gin Tonic Dr. Lemon X 473 Cc.,3,2023-03-22,Bebidas,$1931,Bebida,342
1275,Pimentón Ahumado La Parmesana X 15 G.,2,2023-06-24,Almacen,$2950,Pimentón,343
1573,Chocolate C/Leche C/Almendras Cofler X 55 G.,3,2023-04-22,Almacen,$840,Chocolate,344
1331,Postre Vainilla Light Royal X 43 G.,1,2023-04-22,Almacen,$970,Postre,345
1553,Fajitas Sabor Pizza Tía Maruca X 120 G.,1,2023-02-12,Almacen,$2985,Fajitas,346
1961,Dulce De Batata Sachet Arcor X 500 G.,1,2023-11-20,Almacen,$1369,Dulce,347
1451,Cera En Perlas Detox Millefiori X 100 G.,1,2023-03-06,Perfumeria,$12600,Cera,348
1390,Arroz Preparado Curry Asiático Gallo X 240 G.,3,2023-12-06,Almacen,$6550,Arroz,349
1606,Vino Tinto Cabernet Sauvignon Famiglia Bianchi X 750 Cc.,1,2023-12-19,Bebidas,$4500,Vino,350
1410,Papas Corte Tradicional Simplot X 700 G.,3,2023-12-25,Congelados,$3200,Papas,351
1844,Repuesto Margen Reforzado Rayado Éxito Nat X 288 Un.,1,2023-11-27,Hogar,$1639,Repuesto,352
1051,Pan De Mesa Carrefour Classic Blanco Lacteado 600 G.,1,2023-12-26,Panaderia,$3085,Pan,353
1842,Salame Tipo Fuet Serrano Cagnoli X 150 G.,2,2023-09-18,Frescos,$1783,Salame,354
1992,Yerba Mate En Saquitos Litoral X 50 Un.,3,2023-10-19,Almacen,$3500,Yerba,355
1639,Carpeta Star Inkdrop,1,2023-05-26,Hogar,$1204,Carpeta,356
1288,Obleas Dulces Sinfonía Frutilla Y Crema X 100 G.,1,2023-04-06,Almacen,$809,Obleas,357
1494,Tapas Para Empanadas Freír X 12 Un. La Salteña X 330 G.,2,2023-07-14,Frescos,$780,Tapas,358
1764,Abrelata Mariposa Jovifel X 1 Un.,3,2023-10-13,Hogar,$96700,Abrelata,359
1977,Yogur Firme Entero Natural Sin Azc:Car Dahi X 190 G.,1,2023-03-06,Frescos,$2600,Yogur,360
1512,Servilletas De Papel Disney Felpita Disney X 70 Un.,3,2023-12-15,Limpieza,$1800,Servilletas,361
1845,Almendras Peladas Sueltas X Kg,2,2023-06-25,Frutas-Y-Verduras,$11999,Almendras,362
1771,Harina De Trigo 000 Chacabuco X 1 Kg.,2,2023-01-07,Almacen,$1150,Harina,363
1643,Mix Berries Congelados Karinat X 400 G.,1,2023-12-07,Congelados,$80,Mix,364
1483,Organizador Con Traba 650 Cc. Translúcido Ordene X 1 Un.,3,2023-03-24,Hogar,$4015,Organizador,365
1069,"Vinto Tinto Cabernet Sauvignon San Huberto X 1,5 Lt.",3,2023-01-01,Bebidas,$5700,Vinto,366
1462,Vino Tinto Cabernet Sauvignon Talismán X 750 Cc.,2,2023-02-07,Bebidas,$3200,Vino,367
1729,Taladro Percutor 13 Mm. 560 W Black & Decker X 1 Un.,2,2023-03-04,Hogar,$95080,Taladro,368
1620,Bolsa P/ Residuos 80X110 Rollo Prec. Asurin X 10 Un.,2,2023-08-27,Limpieza,$4425,Bolsa,369
1236,Prensa Tipo G 4 Silver Shadow X 1 Un.,2,2023-04-05,Hogar,$3399,Prensa,370
1267,Crema Dental Niños Tutti Frutti Odolito X 50 Cc.,1,2023-01-04,Perfumeria,$4850,Crema,172
1020,Galletitas Dulces Rellenas Con Crema Oreo 182G,3,2023-06-28,Almacen,$2150,Galletitas,371
1574,Hamburguesa Supergigantes X 2 Un. Union Ganadera X 280 G.,1,2023-01-16,Congelados,$5900,Hamburguesa,372
1431,Bolsa Para Residuos B.P. 50X70Cm X 30 Un.,3,2023-05-20,Limpieza,$1650,Bolsa,373
1853,Cuadril Feteado Fraccionado Best (Kg),3,2023-07-05,Carniceria,$6395,Cuadril,374
1243,Jardinera De Verduras Inca X 350 G.,2,2023-05-08,Almacen,$1972,Jardinera,375
1528,"Resma A4 500 Hojas 21X29,70 80 G. Autor Multifunción X 1 Un.",1,2023-06-18,Hogar,$4950,Resma,376
1382,Chupetines Frutales Mr. Pops X 130 G.,2,2023-11-07,Almacen,$1335,Chupetines,377
1872,Hamburguesa De Carne Vacuna Xl Swift X 2 Un. 250 G.,1,2023-05-12,Congelados,$2250,Hamburguesa,378
1891,Aromatizante Ambiente Aerosol Paraiso Azul Glade X 270 Cc.,1,2023-09-27,Limpieza,$1650,Aromatizante,379
1386,Acondicionador Hair Food Banana Fructis X 300 Cc.,1,2023-10-24,Perfumeria,$1885,Acondicionador,380
1211,Salchicha Viena Lario X 6 Un. 200 G.,2,2023-11-02,Frescos,$1278,Salchicha,381
1232,Coloración Rubio Claro Claro Eco Keratina T9 Issue X 1 Un.,2,2023-05-26,Perfumeria,$2899,Coloración,382
1886,Arroz Con Leche Light Tregar X 180 G.,3,2023-07-04,Frescos,$1550,Arroz,383
1657,Vino Blanco Chardonnay Capitulo Uno Ruca Malen X 750 Cc.,3,2023-02-11,Bebidas,$21165,Vino,384
1665,Whisky Blenders X 750 Cc.,1,2023-09-26,Bebidas,$7300,Whisky,385
1560,Hamburguesa De Carne Vacuna La Anónima X 20 Un.,1,2023-06-21,Congelados,$2800,Hamburguesa,386
1725,Cuchillo Mango Madera Cucina Mia Simonaggio X 6 Un.,2,2023-12-08,Hogar,$3550,Cuchillo,387
1620,Dulce De Leche Clásico La Serenísima 400 G.,2,2023-04-17,Lacteos-Y-Productos-Frescos,$2119,Dulce,388
1643,Galletitas De Arroz Dulces Sabor Limón Gallo X 100 G.,1,2023-02-01,Almacen,$1900,Galletitas,389
1644,Aperitivo Punt E Mes X 750 Cc.,2,2023-11-20,Bebidas,$3900,Aperitivo,390
1135,Guante Algodón Con Palma Laminada Silver Shadow X 1 Un.,2,2023-04-12,Hogar,$9800,Guante,391
1851,Protector Diario Sin Perfume Normal Nosotras X 20 Un.,1,2023-03-19,Perfumeria,$60,Protector,392
1270,Vino Reserva La Celia Rose X 750 Cc.,2,2023-11-07,Vinos-Finos,$70,Vino,393
1769,Chicles Top Line Menta X 6 G.,1,2023-03-13,Almacen,$1500,Chicles,123
1039,Milanesa De Soja Tradicionales X 4 Un. Vegetalex X 340 G.,1,2023-12-21,Congelados,$1800,Milanesa,394
1150,Galletitas Crackers Club Social Jamón X 6 Un. 141 G.,1,2023-08-02,Almacen,$880,Galletitas,395
1233,Nalga S/ Tapa Feteada E/V Best (Kg),1,2023-04-25,Carniceria,$4050,Nalga,396
1008,Whisky Jameson X 700 Cc.,2,2023-12-15,Bebidas,$35750,Whisky,397
1199,Provenzal Celusal X 25 G.,2,2023-07-09,Almacen,$4550,Provenzal,398
1889,"Vino Tinto Resero X 1,125 Lt.",3,2023-01-19,Bebidas,$4800,Vino,399
1020,Alcaparras En Vinagre Siete Lagos X 65 G.,2,2023-02-27,Almacen,$3369,Alcaparras,400
1341,Tableta Chocolate Blanco Hamlet Cookies X 45 G.,2,2023-01-02,Almacen,$19200,Tableta,401
1259,Chorizo Fresco Tipo Parrillero E/V La Anónima X 4 Un (Kg),2,2023-04-01,Carniceria,$9340,Chorizo,402
1939,Vino Rosado Finca Magnolia X 750 Cc.,2,2023-10-14,Bebidas,$2900,Vino,403
1702,"Agua Sin Gas Levité Manzana X 2,25 Lt.",3,2023-01-22,Bebidas,$1700,Agua,404
1994,Mermelada De Durazno Light Dulcor X 390 G.,2,2023-08-22,Almacen,$2499,Mermelada,405
1544,Aceitunas Negras Doy Pack Nucete X 120 G.,2,2023-03-12,Almacen,$929,Aceitunas,406
1657,Cepillo De Baño Negro Metal Piedra X 1 Un.,2,2023-08-02,Hogar,$23799,Cepillo,407
1164,Café Instantáneo Suave La Virginia X 170 G.,1,2023-03-08,Almacen,$1050,Café,408
1714,Bombilla Doble Filtro Con Estribo Marwal X 1 Un.,2,2023-10-25,Hogar,$4705,Bombilla,409
1914,Vela De Soja Aromática En Lata Iluminarte X 1 Un.,3,2023-10-05,Hogar,$2300,Vela,410
1030,Aromatizante Ambiente Aerosol Champion Aromass Air X 185 Cc.,3,2023-12-09,Limpieza,$3569,Aromatizante,411
1308,Limpiador Líquido Vidrios/Multi Gatillo Cif X 500 Cc.,2,2023-01-06,Limpieza,$2750,Limpiador,412
1430,Aceite De Maíz Mazola X 900 Cc.,3,2023-09-02,Almacen,$4350,Aceite,413
1279,Mermelada Stevia Frutos Rojos Cuarto Crec X 300 G.,2,2023-11-14,Almacen,$5726,Mermelada,414
1698,Cafe En Capsulas Espresso La Virginia X 10 Un.,2,2023-03-28,Almacen,$1500,Cafe,415
1624,Set Geometria 30 Cm Keyroad 4 X Un.,2,2023-04-09,Hogar,$5625,Set,416
1557,Antitranspirante Crema Odorono Rexona X 60 G.,3,2023-11-01,Perfumeria,$3850,Antitranspirante,417
1275,Vino Tinto Malbec Trapiche X 750 Cc.,1,2023-12-13,Bebidas,$2800,Vino,418
1129,Vodka Apple & Pear Sernova X 700 Cc.,3,2023-11-13,Bebidas,$5350,Vodka,419
1357,Budín Carrot Cake Con Almendras Artesano X 350 G.,2,2023-09-18,Frescos,$6350,Budín,420
1702,Aromatizador Textil Bubble Aromass Air X 250 Cc.,3,2023-02-13,Limpieza,$4800,Aromatizador,421
1612,Crema Leche Limpiadora Refrescante Nivea X 200 Cc.,1,2023-12-05,Perfumeria,$4875,Crema,422
1839,Canasta Líquida Para Inodoros Repuesto Mr. Musculo Marina X 50 Cc.,2,2023-01-06,Limpieza,$1450,Canasta,423
1415,Desinfectante De Superficies Multimax X 8 G.,3,2023-02-01,Limpieza,$2550,Desinfectante,424
1831,Helado Chocolate Ddl Vainilla Best X 524 Gr.,3,2023-05-22,Congelados,$1960,Helado,425
1163,Aceto Balsámico Reducción Casalta X 500 Cc.,3,2023-01-02,Almacen,$7800,Aceto,426
1202,Desodorante Aerosol Green Gerani Axe X 150 Cc.,1,2023-02-19,Perfumeria,$4450,Desodorante,427
1506,Yerba Mate C/ Palo Suave Original Unión X 1 Kg.,1,2023-10-02,Almacen,$10,Yerba,153
1226,Arroz Grano Largo Fino Lucchetti X 1000 G.,3,2023-03-24,Almacen,$1599,Arroz,428
1433,"Gaseosa Lima Limón Crush Pet X 2,25 Lt.",3,2023-05-16,Bebidas,$200,Gaseosa,429
1696,Galletitas Scones Santa María X 200 G.,3,2023-09-01,Almacen,$11379,Galletitas,86
1451,Protectores Diarios Discreet Sin Alas Largos Tena X 50 Un.,3,2023-07-12,Perfumeria,$2502,Protectores,243
1364,Adhesivo Vinílico La Anónima X 60 G.,1,2023-05-05,Hogar,$8969,Adhesivo,430
1280,"Amargo Blanco Tres Torres Pet X 1,5 Lt.",1,2023-06-09,Bebidas,$3785,Amargo,431
1738,Tableta Chocolate Con Leche Hamlet Maní Y Almendra X 45 G.,1,2023-09-16,Almacen,$1400,Tableta,432
1241,Sal Entrefina Parrillera Dos Anclas Estuche X 500 G.,3,2023-11-22,Almacen,$1900,Sal,433
1867,Crema De Avellanas Y Cacao Nutella X 140 G.,2,2023-11-17,Almacen,$3355,Crema,71
1243,Shampoo Hialurã³Nico Pure Elvive X 750 Cc.,2,2023-08-19,Perfumeria,$9850,Shampoo,434
1985,Bizcochitos De Grasa Jorgito X 400 G.,3,2023-12-16,Almacen,$1500,Bizcochitos,435
1692,Fibra Verde Multiuso Best X 2 Un.,3,2023-06-16,Limpieza,$3150,Fibra,436
1826,Esmalte Para Uñas Negro Cremoso Visiv X 10 G.,2,2023-09-17,Perfumeria,$2349,Esmalte,437
1519,Galletitas Crackers Criollitas 4 Un. X 499 G.,2,2023-12-04,Almacen,$1100,Galletitas,438
1194,Ananá Fizz Real X 750 Cc.,2,2023-12-14,Bebidas,$72675,Ananá,439
1652,Coloración Sin Amoniaco N10.1 Issue X 1 Un.,1,2023-09-03,Perfumeria,$2567,Coloración,440
1629,Polvo Bizcochuelo Vainilla Godet X 480 G.,1,2023-03-21,Almacen,$20,Polvo,441
1531,Polvo Para Preparar Bizcochuelo Marmolado Águila X 530 G.,2,2023-08-01,Almacen,$2850,Polvo,442
1991,Harina Con Levadura Para Pizzas Blancaflor X 1 Kg.,3,2023-07-23,Almacen,$1560,Harina,443
1791,Mayonesa Con Jugo De Limón Doy Pack Cañuelas X 500 G.,2,2023-04-10,Almacen,$1520,Mayonesa,444
1382,Toallitas Húmedas Desinfectantes Brisa De La Mañana Lysol X 36 Un.,2,2023-09-20,Limpieza,$1470,Toallitas,103
1359,Vino Espumante Extra Brut Cosecha Especial Norton X 750 Cc.,3,2023-12-01,Bebidas,$32050,Vino,445
1211,Organizador Con Traba 650 Cc. Translúcido Ordene X 1 Un.,1,2023-08-15,Hogar,$4015,Organizador,365
1259,Cacerola Loreto 22 Cm Tramontina X 1 Un.,1,2023-05-07,Hogar,$4939,Cacerola,446
1256,Bolígrafo Trilux Colores Surtidos Faber Castell X 5 Un.,1,2023-12-10,Hogar,$15699,Bolígrafo,34
1032,Vino Tinto Malbec Wampa X 750 Cc.,1,2023-01-07,Vinos-Finos,$3050,Vino,447
1672,Porotos Alubia Al Natural La Campagnola X 300 G.,3,2023-07-20,Almacen,$7050,Porotos,448
1645,Salamines Picado Fino 42 X 1 Kg.,2,2023-11-23,Frescos,$18050,Salamines,449
1201,Jabón En Pan Compacto Con Suavizante Zorro X 150 G.,2,2023-08-03,Limpieza,$2375,Jabón,450
1698,Queso Crema Clásico La Anónima X 290 G.,1,2023-07-16,Frescos,$5650,Queso,451
1710,Dulce De Arándanos Dietético Cabaña Mico X 380 G.,3,2023-05-15,Almacen,$2700,Dulce,452
1085,Maní Crocante Sabor Clásico Pehuamar X 95 G.,3,2023-07-03,Almacen,$4150,Maní,453
1746,Mostaza Original Patria Savora X 200 G.,3,2023-12-18,Almacen,$1189,Mostaza,454
1319,Lavandina Antisplash Ayudín X 2 Lt.,1,2023-01-07,Limpieza,$8250,Lavandina,455
1681,Shampoo Aceite De Argan Head Shoulders X 180 Cc.,3,2023-03-21,Perfumeria,$2287,Shampoo,456
1551,Crema Para Manos Rosa Plus Hind S X 90 G.,3,2023-04-09,Perfumeria,$5750,Crema,457
1210,Vino Tinto Cabernet Sauvignon Leyenda Eugenio Bustos X 750 Cc.,2,2023-03-11,Bebidas,$4700,Vino,458
1636,Bombilla + Cepillo La Matera X 1 Un.,2,2023-06-03,Hogar,$4500,Bombilla,459
1804,Polvo Pedico Efficient Original Rexona X 100 G.,2,2023-09-17,Perfumeria,$30,Polvo,460
1210,Antitranspirante Roll On Hinds Flowers X 60 G.,3,2023-10-03,Perfumeria,$2349,Antitranspirante,23
1251,Separadores Para Freezer Separata 19X25 Cm X 100 U.,3,2023-06-23,Bazar-Y-Textil,$1901,Separadores,461
1887,Café Tostado Y Molido Starbucks House Blend X 250 G.,3,2023-11-04,Almacen,$9168,Café,462
1849,Algodón Común Estrella X 75 G.,3,2023-11-15,Perfumeria,$4150,Algodón,463
2000,Polvo Decolorante Issue Semillas De Lino X 30 G.,1,2023-09-20,Perfumeria,$7149,Polvo,464
1862,Shampoo Reparación Total Extreme Elvive X 750 Cc.,1,2023-05-15,Perfumeria,$2535,Shampoo,465
1647,Desodorante Para Auto Superpino Arg Air Perfum X 1 Un.,3,2023-02-06,Hogar,$10100,Desodorante,466
1439,Pañal Adultos Protect Grande Plenitud X 8 Un.,3,2023-08-22,Perfumeria,$6400,Pañal,467
1733,Cinta Embalaje Marrón 48 Mm. X  50 Mt. Rapifix  X 1 Un.,1,2023-11-08,Hogar,$10300,Cinta,468
1613,Pulpa De Ananá Bahía Cocktails X 420 G.,3,2023-02-16,Bebidas,$33050,Pulpa,469
1364,Resma A4 70 G. Pampa 500 Hojas,3,2023-03-14,Bazar-Y-Textil,$6789,Resma,470
1509,Accesorio Tag Mochila Little Wild Wero,3,2023-08-26,Hogar,$3469,Accesorio,471
1551,Ajo Granel (Kg),1,2023-07-20,Frutas-Y-Verduras,$850,Ajo,472
1833,Ñoquis Villa Dagri X 500 G.,1,2023-07-06,Frescos,$75,Ñoquis,473
1596,Vino Tinto Bravío Malbec X 750 Cc.,2,2023-09-22,Bebidas,$7250,Vino,474
1900,Vino Rose Malbec Portillo X 750 Cc.,2,2023-05-10,Vinos-Finos,$2512,Vino,475
1141,Galletitas Dulces Rellenas Con Crema Oreo Vainilla 118G,1,2023-12-10,Almacen,$1400,Galletitas,476
